0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.06	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.061	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
0.062	0
